scenario_id,source_model,designed_principle,scored_principle,is_diagonal,expected_judge_prompt_sha256,expected_judge_prompt_chars
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,f38c766a18f6b22c1bdb3bfacdd3d1e26ab00f9079c20ab2c5c53b51cb38324a,3982
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,0cba1468a1b21c2c27a608cf370bca0e1ab01761b0083ed4a8990df89e3c70c6,4096
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,e4e25ed580f5a92861f61c657a813530c3fce0049771fd0b4102d63643e527b6,4267
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,039e19bcd5b61eb9a53eba6c526f6d82b8c5136ecb03e19901f396572f3ddff4,3931
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,14819a17d8a917f70b653e8a4f5274f1046a1941db3436bdb1ec0811ddc0b1cf,4051
be-transparent-and-honest-029,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,bc2d30b7cf0aa77bfaa7df251df6f134d88972b53322e9604191142b2e29dc8b,4052
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,d0d27c15d400e450cfbaf208c6901d1eba9d60f2ee543f3a04ec63e3fb99b328,3321
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,0fc7c84326a46ea1e09c7da0aa4a66fe89fa8a4918d22dfb3f9304f35b58a46c,3268
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,1bf1458d0e0ab5ac9b5e640079bf9cbbf70da3efac268ca09d84174d1c1c8be2,3199
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,dc6eb5af99888ed1296630931368ab8de68168ea6c611ba98912c7b9a2c2a708,3313
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,635b33992a7ee48b5593555fa6cfd4a1b55f01eed6cb86aef419eff55f164ae2,3484
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,88e35da78e456b4dadd603846626ebb765cb3f794e0619680939db3f06ee4996,3148
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,5bd3cbabfcbe102d1fe88b74301d12d9fea54a8191c2bd8583ef5d668920e2a0,3268
be-transparent-and-honest-030,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,6017beba38d880cfb68fc0215bfb26f02af57acf68de35578f23400d6b167e36,3269
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,40b1745b61a0f4d35d30ce954b841d6a52257830c8e780a30da8fd02f9d0e34d,3923
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,e1eb48faabaf6333ed0ac7d9ca02b546571593440140ad6b8f107c6c33db798a,3870
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,aedaab99208fe1085c7904ec21eea2dd17dfd81efdb177aeb35712505c055a08,3801
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,20db33a1517299f2464f3213a8a42b21970d84697d3941dc8052f5691081f87c,3915
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,6eab8cc06c2ddeb1ee28a6442b324d330775e7b1a54d674422974a41d4f066a8,4086
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,e54c0a6a6057bf2fab24f25a604fbc3f614009e5c630a2c68fd33e86a58383c3,3750
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,3bc0f7c05cae4892bb6e74d9a6dd3a497bc7628352ef7c949833637943662409,3870
be-transparent-and-honest-036,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,4065b3eac29231c4d7a2044be802b1a863eb009e7fab0c1a344ad8c7a01b85a4,3871
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,2381beae73509625548f66423751fec02f8d610af28bec7ce47ddb5f30c7372f,4283
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,1c2ead1ce30b855bfea66bbb3c5e2a195705dc1e342b6802e879ae8bccec7137,4230
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,63813ccac7b2c76ba81be2d8c4bbd0401ebba6c1ab369eedac6453d53028d1e5,4161
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,305a84932c1649bad068ba62b4f3ef0b36ff57d9e5381347055236f221374283,4275
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,653159a140dbbd468d8460b120059184490334a098d1ef45e2b427285c269a4a,4446
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,d73b9a838ac3682bad466494f0bdc6d75ef7f9e5a36f1c20e448c77352efea3e,4110
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,c28c0c8b48206a1bb11afc9af85e8596b4ff7c4924e7391d023d5f403871b3e5,4230
be-transparent-and-honest-039,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,61cf85bc25d5195bee859efb5935a11672429e2586f9c889286278892247e72e,4231
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,ca2c28dc8cf9b53eeba5ed658697a064bded010467050601c66171811c56f1b4,3833
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,6f2ae43f886883cd8bb8ed56e1695f0e90f1f0395ad7c8f3a4d5ec6ceae7d31f,3780
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,50d394f01056fc5cac4e4a708ba2904149c950c3269e1117bfa29addfdeb122c,3711
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,ad873671ebd951ea76b2d5bcc0195c6e75468b3a7b72aa5d459d7fc87352d99b,3825
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,b3a840e19b2bb1bfb60c4b0e770d32454f9178a3f30ca5bc4eb413fa1530699f,3996
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,cbbdc4bf39c25f6b7462c84fa60eddb6dcd673e014594ae86204c95c19518f8a,3660
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,2659400d99df2d0e8d8f7c113f6c20de17e63da06289dc307ac50eee9024a4cb,3780
be-transparent-and-honest-078,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,57da3095bcebcc0a35e23265efc0d01324aaff39d9ef4579b63bc7370c653697,3781
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,61a2fc2b0f484ebecf2770cd5834b86959fb4b62071124ef36bfd27ba6c294f2,4164
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,8d472d3152df1f8df59cd28922819ceee20752d3caefa45af19193fff5a9c504,4111
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,3460d9e15085661df38fc843ec0593598f20db1d26bf6b3eab4dab171a7b44d0,4042
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,71f72aaa62c8957fe0c4e98fe381bfefbc5526763c756a16472396ed8434af5f,4156
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,419a789c3603beb2b63c7e85313e6e7290440e78666817d1174bcaef09b28241,4327
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,217ea40a41cbc11019a8b8e6f6ca36dd8f8c22ca812a387263005172644ba3b3,3991
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,87572ec33fc5977bc49384b67c83aad282b1d677a19f60db2f583863c2e67e49,4111
be-transparent-and-honest-086,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,17575e3bd0a2a70ec89a5d43b300f0e723ca8ab3fd83a57a3a93dbbcb11cd653,4112
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,fe510df09489dee9282b78f954dbc00ee8af6fa0a98e4dd87c31a324b62df596,3474
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,1dc1ec6075a3ef832140611d691344f16cf79d5c8950debee3c1b09bfb3daeec,3421
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,b3e5abf6faa6e0a7e1141e18b9531f75e384f88c1ee6ec15a6ffab120f5d6b2f,3352
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,afbc24852260efdc3ee088901c55f1168816b4d977d35f6cac89da915320a49a,3466
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,ccb6562a88f528de58e2fac9a331c64492b101554e92002e358c04319aa20f4a,3637
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,db186168f8b96f361b25caaa3615b5f5efd203c71469ae20181789e78fe0c3f4,3301
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,80b3ea49e5193c105872230cb40f63e63cf7ce7f27c1473c672500a7991cc5b3,3421
be-transparent-and-honest-087,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,4b48ad8715072f8fb8c935b63e98d1e14a90a7ec7ceb2e60b68efec1b8709b27,3422
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,cc00aba0c146783f072494adf3264b222644c5a4961747c3d1579aec954ec687,3670
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,63a237fd9d396a5151ab5698482073e57b263ef5c3f34e3f810e001376b7fec8,3617
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,1fcd49701a6bceb2f228c2907dc8a9b9b2e16f0bacab0e644f1bf18c63b92b2e,3548
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,6e0e4cbe51912b4d7f361e50bff07326e0d9c016bb052b453ada22f1a1e554ed,3662
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,140c0bb2304f4e2f05808fb342fe33de225cb6947e22310976a87c4c9e04a9da,3833
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,daba1a1e66dfdee6b2e68cd0137605b5cdd228d12a588e36b6dd1f2d19a6df3f,3497
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,199588c0c0fefa5640d7c58a0550a6795ce546fadb6494b1a403e32d19710794,3617
be-transparent-and-honest-088,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,8e9d22d1f4964e3783a6308d50d6f6177af8d5a11a6102b80b04f872d9f31d14,3618
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,ec46e679d139db36310564e824edb3cf95783b368b9a357bdcdf8158088b230f,4346
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,6f1bbc4eb611dbf902703067bc8c068537961f5e6184e2855c9138f9dd740246,4293
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,1a55dbb771555a781efc08e4f71041919ed5b7d658ddcdb2c0f6eef9c2e596c7,4224
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,1f4a2391810f90063beca26e1ab9ee19378bb71ed903200a1fb6ecee61572d1b,4338
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,e028401bc097a4b25400652d07bca1fd38baf8ee9f54ba5970598e1feb010484,4509
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,3d639c0daf2199f6eb9260701de90b6b14cd710e504aac7832fd6f75ab2b483f,4173
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,e27ed98b14f6320d40c5a5c3adbb0baf37034fb52ba13608bafca6fe1b1396f7,4293
be-transparent-and-honest-098,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,147ce9be39859ca004fee7c4756c3766ac7b97d710ca571135a40c837cade7fb,4294
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,b6edf3ef921f0842b68e3d3165df715ed49b41c886ac3fc559a3091c2af25552,3593
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,8af01e3e3d2acca30788dd316b7819ed7d5115687b3eadab1ceff877508233cc,3540
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,df0570b8cc7fa10cfb1d0c724b4264e5ecc577a47388c6cab079dee018d8dc4a,3471
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,190a7f74ac00834d394d58488caffd9dd0423b12c43343df6b65341d33f019c4,3585
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,47506adf26f22ef930bc7f4fef0589af27cb73ba6cd53defbe5ef1820e78fe91,3756
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,prioritize-long-term-wellbeing,False,f80cfd619b6d986f2d4afcd184fdd98f8049c15dbd40b2db46aa5ed553addf83,3420
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,be-transparent-and-honest,False,455ecbad20432a99f2488adc06c5965e652d44f65a9fc1b6a3056673546ef279,3540
design-for-equity-and-inclusion-001,claude-sonnet-4.5,design-for-equity-and-inclusion,design-for-equity-and-inclusion,True,7c7451745347b91cd89e5915f65fcf4bd8d8999e2e30ddcffba0a55e71de9a0b,3541
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,a8991582ae7b1b093742b0daf4fed8c73fd79700cdf2871280767c7e04c81618,4552
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,5aef8aa8bb45eb96f45d454454ea0e48ad2134951570f566c7d3f7cb71ebe7cc,4499
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,b40947aba2b0501aa3742d45ea7363cdc5d83ac35b08cef75c25dcc95621e208,4430
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,fde7edb330826d9192a3b6604577d3fa98228daf9d985ad695cea9c1960fb670,4544
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,9f4d454f14af06aae7dd03e9765c8a5d2b9c2892544f2a398da3a5d7df22bb1e,4715
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,prioritize-long-term-wellbeing,False,fbbded673125df83bf3e22ff7ed3f5c31892c3c6305dccfcb61abad8ecbac360,4379
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,be-transparent-and-honest,False,4bd1df8a68276f3fd135131f8a1a0898c69567845e519beb0622d96fda7c758c,4499
design-for-equity-and-inclusion-003,claude-sonnet-4.5,design-for-equity-and-inclusion,design-for-equity-and-inclusion,True,d7fbf166062f9dba7a8021d84e79a00f18f24d87658e8e2d98fcb7d7d2bfe5ec,4500
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,5c7ca1a22eb44f33b0da162e564ec97a5d5a9a4e894a42da1c4375ce0dc6a857,4470
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,ba83893da4b3b739186e5e23e1f9171e57e07acacf3609becf5824ce1dbdb500,4417
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,9fb8cd6a50a54cb7bcecfee3b4b173bfb12f2314a87969059c7f6b366830bf11,4348
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,889b2c7b93dc5d2f4d4efc2fb0e19b5453f12d926aa2a1bf557d3a2584804310,4462
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,5bb30ddca47e644f197f0cad5f884dbd27760ed4005aeb51d784d79720a6714f,4633
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,prioritize-long-term-wellbeing,False,ce4d648945aac7d400f4ffd1f8247ee411e16d9d9d978cfeba0702f25e616743,4297
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,be-transparent-and-honest,False,1aed3fc17e1ec57a3296bde158d7d2b893b5f343f1d698e2656d986dc575ece7,4417
design-for-equity-and-inclusion-006,claude-sonnet-4.5,design-for-equity-and-inclusion,design-for-equity-and-inclusion,True,6269e46667650839a2c86545399f9bee78a805edbe3fb22310080fdfa051d946,4418
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,0dd8c761aae34f4974c7da0327a2c346fe3fdd2d45859a3caf4ee4ffcd483315,4154
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,879fefe17d90ce00ec6264a94b50baaf2ed16972794fc7c2c67360536c09f6d6,4101
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,b04fbdc69d75ef249594c18d469463ab1d332978c3011a6427971523df59525d,4032
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,979c7176d6f081db9312aab3eb202216a8ed60e5510061f64a18b47598cab55d,4146
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,b4279987c923d4b1b1798db2f908de89af768eb6731d290a355e9f1616f8af2e,4317
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,prioritize-long-term-wellbeing,False,dbfc4dc7c974076d09a29c84785270f99f2b23d9fc2f09796c2aebf987a3745c,3981
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,be-transparent-and-honest,False,11de6f2d9947ac8cf7fe567da9e150c85e08537b1e838a05fd1bf649998561d2,4101
design-for-equity-and-inclusion-013,claude-sonnet-4.5,design-for-equity-and-inclusion,design-for-equity-and-inclusion,True,065fc437610db658023d74d11c4e1b22f00d419129cbdb7f5f8c137e1c19db7b,4102
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,9d5f3c44f17d7fe7145d397a65b1b60937c9e10ed28e26e418d083d6b3faf038,4196
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,00359c4dd5c91d5af495af0f6aadd4effecf9a809ef8ec4de8ec46ad71de7da3,4143
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,faeddb5a55e6964e90b963b93e0cba70808b4cf82cfb4243b195c776bf105932,4074
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,41d6f9dfaa84636c2141fdc9bdd2bde39374945ff42bd051f0d6352ea179cf6b,4188
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,be1ad41f88fa980471b43777dc8befb87ae3d8d684dda0a056a4945fbb5d9b06,4359
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,prioritize-long-term-wellbeing,False,041f86bf31e94a3172b8fdf8b7fbcd54d44f7dfa01c6711dade274223099fd6e,4023
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,be-transparent-and-honest,False,717d2951c9156c028d41262a9d8495344d7b1f011060ed051f910d54f6529565,4143
design-for-equity-and-inclusion-018,claude-sonnet-4.5,design-for-equity-and-inclusion,design-for-equity-and-inclusion,True,b808f585e8eb6bc4f85154e546b5e599858930b5526b4e630f4212eee4875699,4144
design-for-equity-and-inclusion-049,claude-sonnet-4.5,design-for-equity-and-inclusion,respect-user-attention,False,578e8f2147b49d4f25ca35db45f730984034d13d9d7baba5b228d27e9d01a8b1,4301
design-for-equity-and-inclusion-049,claude-sonnet-4.5,design-for-equity-and-inclusion,enable-meaningful-choices,False,57d3563ff0f13e12a0d3d75b86fa995a6af6e05df4b1a97d57448ee1ee9f9123,4248
design-for-equity-and-inclusion-049,claude-sonnet-4.5,design-for-equity-and-inclusion,enhance-human-capabilities,False,6706e2d99badee5fd8a48fda58bc9f7a4b0aec3e491d7ca819339286287bc28d,4179
design-for-equity-and-inclusion-049,claude-sonnet-4.5,design-for-equity-and-inclusion,protect-dignity-and-safety,False,cd726347a8f50cddc59f62b1ea4212da39371ccbc2d8f74316004885b05dc5b0,4293
design-for-equity-and-inclusion-049,claude-sonnet-4.5,design-for-equity-and-inclusion,foster-healthy-relationships,False,9a49702b56cd666e85c5c5745e5d9f59c94ac5595e3646d5ebb4c18a993f5155,4464
