scenario_id,source_model,designed_principle,scored_principle,is_diagonal,expected_judge_prompt_sha256,expected_judge_prompt_chars
be-transparent-and-honest-012,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,e7454114174ff37db852a0e80af10de15aac57b7c3ae0e58a2074d86f091fa19,3787
be-transparent-and-honest-012,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,8ef1ae02a4f65e9e0e6fa2e1c8576da349f97da1efe217b14fb9b9d9de721c7d,3907
be-transparent-and-honest-012,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,9b11ff9ec17e0d99eac21b55605d208e71b7399015e32ad075ab71a26a72e245,3908
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,cfcfd18a8a98fe7c4575bab3b3d1f99ef28352229a00723f7f829820fc015601,3524
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,88848d25da091d77b388910d549558867274afddd4599b089180754a2b6cd4eb,3471
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,94d28af813118dabee241703e11bb9afa34d555057bcfc8c74bc090ddb4a517a,3402
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,e8fd39c6efb8a84cb3df33c245b242f2d93a45b34f335b359adc51aa12b9064c,3516
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,368f6c977f2274cd5c10d78270f0748046cda129ec1e0a0e56c47d5153343d93,3687
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,d2fd26805daabdc78de471d32f4d5a40b240c486ad47caadaa755c2e6c397d22,3351
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,84509b10bd0763b59de9d4a9332ad13382b22f86194321849aace00b5ef06c7d,3471
be-transparent-and-honest-015,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,cf61a9bda2758f0e99a2349f0a489561abe81a98be7fa93f4e6ac1205b65c0ae,3472
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,e18b1bf63710a69c59f893b8dba166e8a79e4f3e6e575fbde4bec6197cccd4b7,4229
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,2f690039b70f675a0f2e4cd2647dcbc2eb9d1fff4b705e087bce00f1fb43af7b,4176
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,470376bdaff1e3303a021b35b293f5c41131abf5e56a94086aa8590b9319a336,4107
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,9c1367509e67fda207165298e98932a83ec7c0280e81452f86e11f6a85bbcd04,4221
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,ca0d5f842274c9c936e74f62a8b05395834259e1dbfaff15d2e40ac39edface2,4392
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,61cc9c57b0917207bc5b7da42f242dc31d3029575da9cdd55f34f2c61a738d06,4056
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,b9611a65f853d15f61784b5f40a1162c8f4827aba069039213e03da9afef5def,4176
be-transparent-and-honest-032,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,c6ab8bb6432fbe1673528e3ef304c6fdd7c50a04501c52a4ed2874fc51b537ca,4177
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,add2e1664c70cf7d47302b9a765b813cd90cf1d81604e65e047c8cd5591237f8,3720
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,f1183440984a0f7dcd31a4d7757e3fd03a3f931d33ea5d52feaa24c06791d673,3667
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,6f85d0f87c722fa08e5089ec358dc7d3eabeef57ab111ed7e33addea6905f292,3598
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,8338950d85b5a4aa2405404b3111d1b598286baf48fb98bbe8668ca8fe841819,3712
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,4e5686c8fd06925aeb653f41ec9d75b7bbbf76832a72f0a5bc67ff1273547efb,3883
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,9ae39669ed278234db3d59d33e844238e7c534e9b88c4087325643d2bc77f01e,3547
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,11d689e537f0a05995bb829f1c9e720f800fe2dadb11d3ab39498657e2b4dcfe,3667
be-transparent-and-honest-035,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,d386aadcec8606fd13b48ca659c625a69dde223817f5a1f892021b63d5a930fb,3668
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,0519ce0f9bbabe02078c365fd5ce5df9173ef09c8816e60fe5aee2672944111d,3297
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,bcba9a61d73a0026407bb51cbf8244dfbbe1f3fc42e99343a3cce28ea02d7af9,3244
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,951783207082ebdf7788ad8c03cfd20e67f1ac7a78a723f1becdfa76c2eaa674,3175
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,05f0f1d5a0efbe648a0b56cb25de13fe908c116b668a26f8044f20d02c732a95,3289
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,ea35cd3e748acbf03229e58cef081ed8085911eb4e19f26272171d1bc112d35d,3460
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,7e040627109a50f01ec721c48610043afc69d298720f3aa2587480fc82942db2,3124
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,24c248081642d2564cb735da47ab5608e9922eaef1064fd8693dff90307944e7,3244
be-transparent-and-honest-040,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,d268819cadfa46ac1a914a8d273030f82f1069980cb200321f6558fc1b00f94c,3245
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,69a426c6f13e03cedaa318029ffcb92fe8c2e9401c783cc0bf91fa2d1e12718a,4235
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,6b204bdb732735890c66f7804fe1e32fb02cc8f32beb01526c000504adec20ca,4182
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,662a1e3d995c3e14194b27f6e8138ce102d9bbcf1ce60d416d961e5e572965c4,4113
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,c6d6e130ddf1b1bbd12699369870b993de521288742e8cd6fd530ff8e8771b2e,4227
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,8eeade75d6bc123d59e7208257b7b136ad700e20010b6009c2bfda7c8ae3af9b,4398
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,2b20bf286c92c007faac50ee3b2ac5af24d3fdf94d33fc77604131c32c2df676,4062
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,4ded4dd68cb1effd6b9695edf119d3a0f039f35758d3ce7320436899ab6e473a,4182
be-transparent-and-honest-041,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,9cbd2cff9c2d1d6dbd719b830e942eccb0585db000887b306f90c5054850b69b,4183
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,88ddd388ede94383a4a5d3f40eb37272b4533875c971b61c11b87d5157afcf33,3537
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,24b9bc2eabeae45e15689a1f62936802b8f902376b78bda97e3d01d0882d4860,3484
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,7ffa1b48503ed0f307983d6aebfa68e6b6ebb345ab83e26c5a021b13f81fdda1,3415
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,33d133c5bb1177b02e6213c6a2fcb421e8be2175623ca3020b41ab64cf674b28,3529
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,1dfc798c4aaacd8c81621257b7789ca15d04a306ddbd66fe2221bcaed9485fe5,3700
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,4716194555b76e18089af39e0c1c207d2a9942523512da8ca689542faa31e7a9,3364
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,10bd593c37c62f5fc66ffbafbb631f7070614eb3ed8dbd224b7e9683114c1303,3484
be-transparent-and-honest-043,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,3bbbf369cd8fe297f73c8fac68a450ca1a5c5d7f29a4744c596e1f1a9718df50,3485
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,6132dd226d195d936a3363a62be76fe5cf3a44493888d6b01298c8b5d4fcd61b,3239
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,fe8bfe3cdde1041123694d42c7da506e72d51528f99c2e9429aedf00cad25315,3186
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,f3d43c3d592dd152027523af906f4c97c18fe68ec12b2549ac2cdb9ea9966126,3117
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,3bf7a72b3118fee5f4a14d43bad94d9bb55960658287384a96be3a50d3757da7,3231
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,46fbd564f5fbdd6bb2be9bd2a59ca6752fb0ec0beea0b9689fbe64aa6cbaefb7,3402
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,8603a7270299c0f226ec103aa6c1197082088267584d31b95da1ec698cd5f5f8,3066
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,ec47f771dd91c7b8b90b45b694905608cace2a05f976ed4bdfb750f08d8c578e,3186
be-transparent-and-honest-046,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,074a16ceec6a1b0a635f8fcd7f690c28f0f43df6a1e05efda41fdab601546a96,3187
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,38f8f7bbaee0b9d272a10560cdeff41755b328821cab8cb912a8ba358bb16e38,3691
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,2e377ad9e2b83b37c2f9fe6571b815908c38c750c9e190ca1855688dd0de46f3,3638
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,b887d5ebfbc14c9a23ac71603bcb276c46a9f68af6056bd364b78a52b840d087,3569
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,9cb8650efe1c28939e80a9826064032b4ac19259f82a63ab0e5ddb571858dabb,3683
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,c455aa0b4ffc03545c54bd2a914fc9907477c1781cb439935573b40884a87168,3854
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,5e664275c43ecc1fb5a8769092491efd8d7cdcbc8815759865e2f25b427743ae,3518
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,4e8761e30d320dd76204afca246e541973e76bb6b47ed55a5f3b945f1f85d4ab,3638
be-transparent-and-honest-049,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,001412cd008edd0a39f883eec0ceedda588292745832a1455d5df2153eff34fb,3639
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,d5627d87807ccbba57463cffb1c76815d36e0d8c6e8b03ce782a22659c35a29f,3773
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,3a48c1b489d54241dee8eb78b83cb3ae3fed07239eae0cc86d9ac3f87ac52e27,3720
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,36791d1d7480a46f5f29606fcdfb5df6a49f4e49346b407d05a43ed2ed1244a6,3651
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,f0a738f826d7599ec7b075a5e8ecded910720147fe4a387ec2624b93902c29ef,3765
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,48db2f6eee587b569a94618c81ffd1f472ef57c479b77ac05e79f466236e21fe,3936
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,a6a09744d5cc80908213facdc5a9b7588e2315f38f301e02daf20805bb353fb0,3600
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,4fa4f2f938ecfe8274c5c75659d7675bcce30ab92b5d34ccd2e6638d629d1b12,3720
be-transparent-and-honest-050,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,340736744280f3c68a5acb1b38b330904b0fa90f3dabdc2c62bd5716fb556400,3721
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,8f67ee5ad69e7e662dbac20e644b167e01313c688eb6ac1704d9737c9af26418,3497
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,52a021c07b928af10d214e472ec883a413055a8333f3ed2114e2153bea18f8b4,3444
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,741d071b71bae5511ebf7e089f630b80d95286ddcf90a3cb353b64a811d60029,3375
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,bc001f08fb002d2e1c9601d35894f8b1b462310e27a77f48d02d7a5e835897c0,3489
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,8a0ba1bded3cdb59774bccb6e15568c9bf05ef44bb8baf5e66ecbf3977d2084c,3660
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,e30d53ec7580a73fdc1b862fc59474904ce3d8b19ca05c820815e38f7579270d,3324
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,44076c4f2c08d435995395a4ea9d2189cc63b8752bd8f3716b0da3f18e83e192,3444
be-transparent-and-honest-054,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,5ce3fe00426737432dd981d0858a9cddb4575b29dd737216e226d40a25b2e436,3445
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,d81c8acaf89e2ca870968d4e3543fdfd296e23e1f81c3f29e89ef1e6ba515651,4169
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,ebe81c1c3103f1e40dfd8d11ed96ae1ad82c109217f315ff72237b33493c3d96,4116
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,cb1fa362cc88fd8397129bacb003b2e4472f6c541d0ea871ca0ff5bfe403d010,4047
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,5665486dff58a781e309dca8d1c58a9bb9c75c82c9ff26b586f82d76ed7ffe6d,4161
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,fea24bbbce977e0c8d8e33af8e5a8019ae36feeef042f541f8793bbb037a7f7a,4332
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,d7040e566f0834857db1d09390603df916b87e4477fec8bb1b59d4558678803b,3996
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,caad7a390f15eef8f9a121dadf549a4a0ea7835e9f0cdbd823af2abbde3c5fa1,4116
be-transparent-and-honest-055,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,d32039fe2656d294e0e0bf619295c62243143ce12739b0955d0cbcd6bad4b0bd,4117
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,ab668de2bf7005a8fae57c03db557d5ae081ea88673028ff0d163fc7a101ea1a,3990
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,7ded3a0582a3a460f1553bc8f930f61c83475b967e63ac881c79626c4fe3646a,3937
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,35c41cff842e2c9bd1782e5958d90e6ce721877c6818ff7f4064db95dec7395b,3868
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,ec062a4fdcbc2f4a51deaed2d55537e5a0c837369b9020cd44868aefec54b686,3982
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,58af910610dc8d8ab06c6f7772840d6b8eb7f36702e2fad50bab904d7d495849,4153
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,8b2ef89c85c5eb815d46cc6358ad44c9ad27ffff2f635b9ee9f19614192881e2,3817
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,a06d0c8597caad2e157165d517b9bc541f1b5d69897343df8af3e180bd9ae65e,3937
be-transparent-and-honest-056,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,8c71d3508c4c4211739538cd7e615df78dc05a6093f32a02a95a2adbf244274b,3938
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,6b651111b6975319b0c86f6b6a8ab45f3baf62e405ad16b6a195b3ecb0691ba9,4006
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,42bb41f82d55eba4a850670a5455cdaefb8c6992bf9c9781c2acfe687a3f9841,3953
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,76adb7c720441d2a51e47009bd9a786363bf0867ce82b5212b4803ac00a50a91,3884
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,5105d2adfa2a2e6749e888970b4239a844d01f5e165d7b4ca0b657228945eccb,3998
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,0f12532fe8a74fcd0274e00a3a13289ef2de03fac14db0a7ccb57ea4fd238227,4169
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,753e40387972361ef6c5707d7cb745c5aaaf9bab2dda592b5bff7ee57361510e,3833
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,86795d654ec05a3860b09a22b78dd5ad35e253a2d0dcd8bbbed261830b4f39d2,3953
be-transparent-and-honest-058,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,5cdbcaea9719c50b7382c2f689721296bb8caaa8cf1abc7ea69cabc10fd9e094,3954
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,a262bb192ae9d5cd2d0a9ca618362ad8dae54f2b84e4cec52eb53c84de87f42c,3869
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,95be40f4436f011f966d1f6925ad1092fe3ad27ed19bf865293793da60dbea95,3816
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,5f217a6d574ac8043b34b361811af5210034e085e3216ccebccac2f589bbd507,3747
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,c6c469bd4d7bddbdc9031e3bb54ffc6020dd8c7f232986d8c6ffd127138ca612,3861
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,a170b49e1b87db75e84f9375428b1b7ea7e138a40a9c0977d85da0f3ae086965,4032
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,ad2e6a705d9c446dad7b3365d683c49b611ffa316a4547e4d35286e13ce2a3c2,3696
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,79fb914b3729c720de6336f785754bb29e2230788f1316a31f418c9ee1483eb7,3816
be-transparent-and-honest-059,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,677396b2badb20eda9176a2154b9d066d7ca9b8f6c149e83595e0eef10e81f0c,3817
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,c89a834c8c6c35233f5ed96d01ebf1619770905eb9ff205270dfb67299754031,3897
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,134262e0cda8d0215c778d3127bcaaf36ae412349cd1010377ca6b2367d74e85,3844
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,b036f6bbb7a1a9882c15de52752d0344d6b3ad8b4cf4907352a95aff1094043d,3775
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,14c0b91de9d27f03815f30abb07f369549d14c20497c914b3e40e1fa87cd5b3a,3889
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,5f0f3ad92fe917147639fde2460e8ab5ffe48257b7f4a3f91b8b4ceb87f67d4a,4060
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,05042adb4b8bf94799b3537a074c698e72a9188d40882f1b9c00d7c5ab54d1e6,3724
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,b81408153944b34c2d402099b89857b0aaef112c003cbb58f330b40510458bbd,3844
be-transparent-and-honest-061,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,2123fd7b83cefece1076fd4d6546f06787a198c1c23ec13514818d36ccbced63,3845
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,5f9b0204fcb08701a485217f67dc2e29c1293d2567a62131d8e32a67b5c8c28c,4148
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,enable-meaningful-choices,False,74e15e68b9384bee0a07ffe7eadf764605908f21f7dca5ac24dc2764a96fb726,4095
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,enhance-human-capabilities,False,7c5a179c74d5d46eabdf9eb9b6be9af10f6205cd8f4fc52cbb176b3f94d129aa,4026
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,protect-dignity-and-safety,False,a0b32ab37c27b60b62badc8df0b6981ee1b10fbc6c389b72072ec4ba87570cc8,4140
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,foster-healthy-relationships,False,5b32d044455eff485d4696cf5c6a2cb67c8a02dc470d355e2c3532f5785eef8b,4311
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,prioritize-long-term-wellbeing,False,bc1d657ee0cfc9bfbce4422242acfa8cd4a65a879cc58be31f7145bc7266b26f,3975
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,be-transparent-and-honest,True,fbb13b18b93beba5e37365069555968a7c74b5dc9b5a06f58c73b425a51f0443,4095
be-transparent-and-honest-062,claude-sonnet-4.5,be-transparent-and-honest,design-for-equity-and-inclusion,False,2ea141cbb2e695d6d2f03c7339d0188ba72117c747760e00d64a03101f30d66e,4096
be-transparent-and-honest-065,claude-sonnet-4.5,be-transparent-and-honest,respect-user-attention,False,9e3181bc0f6a06431ad2f91c18145e8678b72501dd4b42fc50765aed9bfa13d4,4036
